,Sampen_Delta,Sampen_Beta,Sampen_Theta,Sampen_Gamma,Sampen_Alpha,BIS
60,0.7174398731289899,2.1092352051586127,1.845826690498331,1.6776332795980617,2.2606941512848855,91.0
61,0.7204393228479529,2.113990212673313,1.886676025724798,1.6747029138070375,1.9908054689632042,91.0
62,0.7199687117545086,2.102356586698994,1.9330067442194054,1.6836460716036687,2.004977380742295,91.0
63,0.7298662815228257,2.140125881032343,1.8932664155698913,1.7068022580507425,2.2870809064580806,91.0
64,0.7371210458695929,2.105379245897393,1.9579102930584238,1.6891842000513024,1.9779720815149764,91.0
65,0.7164492057627895,2.1307599109786852,2.000304221121112,1.6945360110829095,1.8899514954072687,91.0
66,0.7219399565016247,2.111410231851745,2.034903687248934,1.7298142751427548,2.0671109292223573,91.0
67,0.7111219175977955,2.064304071932608,1.8491522672247076,1.7082135494644426,1.7893756778727787,91.0
68,0.7105475698639764,2.095216653427049,1.8882197354156172,1.7212764804473633,2.0063819708103305,91.4
69,0.7153167632255276,2.107667259744465,1.8058868484872657,1.7233385668703647,2.1377104498038118,91.5
70,0.7067734322717104,2.114907974455657,1.7697805625092797,1.7195664547299516,1.9269970557488265,91.5
71,0.6981697928262366,2.10152597259013,1.906169820405799,1.7025418034228874,2.0668627594729756,91.5
72,0.7008100533055145,2.0766436565142166,2.0382834691863283,1.7052975729929507,2.2500072769141384,91.5
73,0.6911351074465251,2.082333109959635,1.8296503429394513,1.7298796631423743,2.008077055471865,91.5
74,0.6952047944546255,2.1101830476230425,1.859582065566816,1.6969472726021901,2.160378303950253,91.5
75,0.6761552674912091,2.0994373310395873,1.8929446134754007,1.7178099581011752,2.1102132003465894,91.2
76,0.6816417803931755,2.082830554848474,1.9111062268606211,1.7302232195025173,1.9915556565452737,91.0
77,0.6684044865873172,1.9047883494061448,1.6909771172238708,1.4788929374808186,1.9203768470501485,91.0
78,0.6524558525323207,1.9299930048564464,1.5686159179138452,1.4920290582600997,2.069779630768099,91.0
79,0.6460252991229538,1.922749564423905,1.6149780928097157,1.4821423199100183,2.2637452596777816,90.9
80,0.6586770701652618,1.9505390393915765,1.6853300063813237,1.4813946993538305,2.029993266265855,90.9
81,0.6483564636599617,1.9416109162939932,1.675122565502294,1.4830180227174379,2.10684051586795,90.8
82,0.6670885632075781,1.953827331563177,1.6312325722615206,1.48832379301196,2.0794415416798357,90.8
83,0.6704767671426091,1.9348858945317937,1.5360397474792327,1.498232508771639,2.1695926386741333,90.9
84,0.6699872755568483,1.9620484455877618,1.57194370800652,1.4961161058652614,1.9945923276947015,90.9
85,0.6756897898199552,1.9603821816638478,1.698669046162043,1.498712343669627,1.8847359256861598,90.5
86,0.6922051173720444,1.9557141491519343,1.616430947925071,1.502971919746531,1.8875505338697307,89.3
87,0.6395474893369908,1.961182690264974,1.6268296551459696,1.5133987575978232,1.7707060600302227,88.0
88,0.669743772175785,1.9460201177143563,1.6361953616036498,1.5126477647779812,1.8662124474228046,86.0
89,0.7083653668079608,1.9485120585891236,1.8273504143307577,1.489055347080081,1.9945923276947015,84.3
90,0.6544045768345271,1.94184844963526,1.750516510694006,1.476317788579512,2.0684160716681284,83.3
91,0.7038520107055025,1.9346899820615568,1.816539498226542,1.4959117608233994,2.0285658710193823,82.8
92,0.8101774875394626,1.9082140333799742,1.8136074087539247,1.5074817851154951,2.024056402528752,82.4
93,0.6015683483684785,1.9293351839611008,1.9630779526776787,1.477982988754112,1.7893410883637735,82.7
94,0.5706830945751044,1.9297955729105438,1.8314997978775691,1.4464385723024256,2.21375387928743,82.8
95,0.6014737904645041,1.9266787871274258,1.9820458553844895,1.4483240336854286,2.229723744729174,82.4
96,0.7439560402847964,1.9394002562627384,2.169053700369523,1.6115946758559834,2.088330489097082,82.2
97,0.7793785263087762,1.9380080929230692,2.043814364036685,1.8176147671473488,1.954662940164908,81.7
98,0.9133101037360173,1.88560229733843,2.122166486346177,1.7547067206421092,2.5771819258971713,80.9
99,0.8371225323455511,1.7607257583415297,2.108429078553088,1.6490458285349618,2.3603439271462383,79.4
100,0.9109166558657428,1.8082215433200153,1.8718021769015913,1.6825473822582326,2.029087655534221,78.9
101,0.9153050245493959,1.7932751951719006,1.905175685718098,1.644718396569543,2.259567707910355,78.8
102,0.7864791203521644,1.80780135434086,2.097460047182514,1.6417443515618784,2.283484921620626,78.9
103,0.6918593503755166,1.7753748167099632,1.9575517240707991,1.6349680651421095,2.2512917986064953,80.1
104,0.8115405305471437,1.8639495531464316,2.0898043287153825,1.6971886609916087,1.8718021769015913,80.7
105,0.6823155996695579,1.8605130776441197,1.943867247425513,1.8696361380370186,1.9386197157926341,80.7
106,0.709276562489829,1.82353588580315,1.9932002840967704,2.0439011984868602,2.1439800628174073,81.1
107,0.6799794701852978,1.637866222791329,2.179286876649552,2.0756354654948117,2.1000608288825715,80.4
108,0.6987969131020644,1.6124442792361455,2.0240117367405053,2.064771351932042,2.305438161976452,81.3
109,0.7181832587212702,1.562835180392361,2.1412659236881746,2.1073295732196713,2.2499413595086235,81.0
110,0.6675971500390736,1.5996835330771546,2.292002983663509,2.086871259210754,2.277267285009756,81.2
