,SampenCA_4,SampenCD_4,SampenCD_3,SampenCD_2,SampenCD_1,BIS
60,0.6219928137123734,0.23704135986404345,0.28001693129818317,0.2687688250728332,0.2633730846597568,82.9
61,0.6411788945841614,0.26789484544769376,0.31554486321564623,0.2966995953440689,0.2907031181232287,83.1
62,0.715803674278648,0.28102335437491055,0.3468762944715329,0.3223814690250476,0.3132972439552709,83.1
63,0.8152878114693034,0.32443784005077664,0.38220906796046,0.355274313426129,0.3416915513639636,83.1
64,0.861406514032544,0.3718532855377982,0.42641288260624016,0.3863433408582537,0.36711401052901704,83.2
65,0.946458813419246,0.4245841866672603,0.4615750265390248,0.42989005559607973,0.40063429190057764,83.4
66,1.0215040425856292,0.45998089139965975,0.5088129775970125,0.4791604973554003,0.444015675500746,83.4
67,1.0816496614485303,0.5259099915450979,0.5727116375073672,0.5388660601117582,0.4864243274295322,83.4
68,1.130970472334728,0.6240738941318545,0.6334616943644584,0.6051716615285988,0.5350533305664316,83.6
69,1.2171586831401877,0.7242855794426907,0.7266260627927206,0.6861245202132873,0.5840118305739271,83.7
70,1.2587921441597052,0.775362385286082,0.8243516624821001,0.7644363819175768,0.6487697119808286,83.9
71,1.291602801811632,0.9236708391717777,0.935210956262239,0.8621884062026233,0.5086317748168916,85.6
72,1.1322598134386666,1.0884409503297372,1.0541217416033115,0.9284446301321879,0.3411350746460398,85.0
73,1.1487412584165682,1.2110415830473915,1.180599998920507,0.9999512072977252,0.34887363245454556,83.6
74,1.1785808151168802,1.2788396038589496,1.2844095775725228,1.0686471131780362,0.35596752601155784,82.6
75,1.1907952706555185,1.4259209967871487,1.4480398862742523,1.145840564154144,0.3650984776392344,82.1
76,1.1987439678828313,1.5765309769402212,1.6023515968279778,1.2062342201893694,0.3726021775450468,81.7
77,1.2699553690357408,1.695175535974561,1.7538097641413248,1.268562891790707,0.37245278919442765,81.6
78,1.260595102517025,1.6583905857450292,1.767935927789084,1.2570467769205385,0.3643851545878037,81.5
79,1.2778949892055518,1.756211119485722,1.7705218301107628,1.254435257174968,0.3625158639610517,81.9
80,1.2621477208620897,1.6845824226438308,1.7586811543510192,1.2356404788719504,0.35654394079548246,82.3
81,1.2734728395108383,1.6971293302523858,1.7379716818540127,1.2350633913959672,0.35359062005689695,82.5
82,1.2603472118536758,1.712422726991534,1.7216009443648612,1.2330649543896186,0.3553383223750408,82.5
83,1.254895544388007,1.7145327381505235,1.7234761306040698,1.2322899121914817,0.35555465258504654,82.5
84,1.2629860638181092,1.6696682247539816,1.7161837986094166,1.2318006869486764,0.3540690935573004,82.5
85,1.24754333440394,1.6820476808820282,1.6998924510325697,1.2394730265064147,0.35571540473122903,82.5
86,1.2551192989481024,1.6690328447825191,1.7069226679659617,1.2289799624158777,0.35353103902676,82.5
87,1.238587965628475,1.5930719457902212,1.7114922832106343,1.2274583722026964,0.35341255242386177,82.5
88,1.2573044610172577,1.643935313046607,1.7212244375044092,1.2237851693604773,0.35067224653266554,82.5
89,1.2345712878255757,1.6333053938407438,1.7178333317870806,1.211799097429112,0.34938488788877137,82.5
90,1.2585046110630431,1.6581477714438828,1.7320442576918191,1.2085180499814008,0.34911074192483005,83.3
91,1.2625929153233508,1.66157133409033,1.7357495353305874,1.20770237538447,0.34491380704541436,86.6
92,1.2655466282171612,1.6393491150060628,1.6971697505499947,1.2015102098722763,0.34047401011448186,88.4
93,1.2444870591915083,1.6336970018537513,1.6889376612661964,1.2102562790336941,0.3386246321422415,89.3
94,1.2163953243244932,1.6116402100050404,1.6954101258568135,1.2134119373945396,0.3328480811458085,87.8
95,1.2359081385480748,1.6607966711272617,1.6862749577150742,1.2072857483864867,0.32526114385874033,87.6
96,1.232275696236916,1.6143264036846705,1.7250946740975928,1.20590104519288,0.320697211769894,86.2
97,1.2403566715968835,1.6473358324116,1.7661523974181792,1.1350426628145238,0.3112954282283284,86.7
98,1.209676066956525,1.668842037632564,1.7346010553881064,1.0780659216717414,0.23730266399400302,86.8
99,1.2081489564981356,1.6704165931460295,1.7104482088028985,0.9942277344096524,0.18019682637901627,88.2
100,1.2286981549628313,1.5936095993007102,1.7101350032337002,0.9522353567653834,0.16007072878077633,87.7
101,1.2367193267960221,1.5657423527181136,1.6660239377808503,0.773089671368764,0.1259979552579813,86.7
102,1.2195210030973098,1.5585075285930843,1.6704949666897064,0.7764973371885594,0.12526952606940692,86.7
103,1.2105705286722155,1.5067095240838146,1.687171723990504,0.7785197240899542,0.12363252406524224,86.7
104,1.195878715040961,1.5028819393715005,1.6619270726855309,0.7625093866672371,0.12173587761299683,86.7
105,1.1949868645282213,1.540445040947149,1.6867834076501773,0.7624905187869283,0.12151474479459487,86.7
106,1.1821871156543275,1.4845987910535081,1.6724945583092314,0.7678791585443301,0.12121132412387936,86.7
107,1.1572016901335405,1.5071308342631644,1.6609354449814364,0.755333324643048,0.11962336693139998,86.7
108,1.164081475298634,1.4993113022155204,1.6507765693269958,0.7559268321684238,0.11669899406980387,86.7
109,1.1674135709217899,1.506317039369779,1.633639325669528,0.758874232516375,0.11700553329176815,84.9
110,1.1369941928808345,1.4423655910768816,1.62585132886644,0.7588681044650364,0.11725011957502404,84.5
111,1.1279076828041823,1.4579799302957503,1.6014381929914594,0.7645027426187224,0.12032015372813015,84.1
112,1.1465393156982955,1.4480854358855666,1.6146765263624792,0.7827665282102645,0.12476361036493153,84.0
