,Sampen_Delta,Sampen_Beta,Sampen_Theta,Sampen_Gamma,Sampen_Alpha,BIS
60,0.4558667394852332,1.9074383865677804,1.9525842561430065,2.092783374380151,1.791759469228055,97.4
61,0.4689526569997606,1.963886563665448,2.002263085606445,2.0843350720613345,1.8069496347220302,97.4
62,0.45183460067511294,2.0185084841440997,1.9305547609721188,2.111882762812786,1.8063051802304337,97.4
63,0.4795730802618862,2.0170017646260856,1.7255100836868544,2.0989470363040925,1.9701048776423702,97.4
64,0.4390414036417687,2.0139804361553324,1.8526387059408367,2.1379332744788524,1.9522863661945893,97.4
65,0.4640236134871274,2.022910253454401,2.059074238855402,2.114479398420709,1.9687564179064831,97.4
66,0.45231208140495316,2.0384451944435957,1.7745670686876822,2.1863633379046146,1.8892318120368752,97.4
67,0.49387606545221735,2.0257569232387365,1.9753240342616067,2.182476720701664,1.9268215524927907,97.4
68,0.4985798973490536,2.002761093584865,1.7761341513249742,2.20625008267472,1.9436400005207741,97.5
69,0.46761776974720737,1.9974198702373456,1.827161396278971,2.11995861166655,2.15598161880217,97.5
70,0.49336640239422214,1.9839862275050186,1.8887517352153647,2.1654305080001026,1.935028648867779,97.5
71,0.4894974239267366,2.033857529379333,1.87377262088889,2.110754179532085,1.784324490740537,97.5
72,0.5015519869806615,2.0495313773823027,1.749199854809259,2.2210526841685954,1.9036773854320403,97.5
73,0.4766994034755696,2.096489958181619,1.8349882037788752,2.12987870045709,1.9053141687749173,97.5
74,0.4588395686995394,2.0377348057775575,1.7159213928365504,2.1087360310290237,1.7047480922384253,97.5
75,0.4075080097379647,2.067182193746583,1.9628238714973751,2.099385222647171,1.7657839828247943,97.5
76,0.43047279048910037,2.053826601023623,1.9673242435591298,2.0778445224423496,1.6788190580474596,97.5
77,0.551841991917832,2.093735602412054,1.84513392981943,2.102955014191115,1.8194840172429099,97.5
78,0.5051558708030417,2.078652942528958,2.1695926386741333,2.097667296113134,1.9520139319933312,97.6
79,0.5569937908032592,2.042161948514899,1.888546754175393,2.0807938069298495,1.987068221548821,97.5
80,0.5219603135801192,2.0420681457819776,1.8479297406951096,2.160831840006993,2.0977161619233176,97.6
81,0.5471932679368654,2.0763630374527486,2.0631810208080554,2.075972929114432,2.0553439901007753,97.6
82,0.5972430001441543,2.0684160716681284,1.6271027486139056,2.0745374987069884,1.875739189860931,97.4
83,0.46351712001612877,2.064821232523459,1.7676619176489945,2.1182446929841205,1.8003802122719619,97.4
84,0.5108256237659907,2.1065883662914864,2.0038974067056627,2.1007946661504047,2.118156053860526,97.3
85,0.46524274598359866,2.1522214122196894,2.2434221683350772,2.1460651965745803,1.926795753031998,97.1
86,0.4826117813220487,2.165284111738025,1.87377262088889,2.152964976858545,1.9564365620423008,97.1
87,0.454945165371534,2.1000211234965307,2.0421155840671497,2.114812962838697,1.9477399757323897,97.0
88,0.4334645026085227,2.1472556174819735,1.9944941489110577,2.082451192530887,2.051480726682193,97.0
89,0.45879595232012826,2.11849845230152,1.918410707694763,2.045126583826703,2.0794415416798357,96.7
90,0.4756595068418543,2.1025935444618558,1.9652033519899923,2.124105769419439,1.833870954578182,96.2
91,0.4510310769224017,2.125553165137528,2.0437234590777567,2.142466057986192,1.8155135552361623,95.7
92,0.44325000433614414,2.1453671080394874,2.16174413732081,2.108109043862726,1.7933762844549603,95.0
93,0.4673869683545639,2.1398340910886384,1.9901548508530706,2.1346404041455465,1.820642343376841,94.6
94,0.5092977395879376,2.106723000150088,1.8892318120368752,2.062690175600528,1.9204933360711902,94.5
95,0.6109725723709295,2.1109229538080423,2.1432695832138084,2.1235426116291554,1.9661128563728327,94.0
96,0.6146021517645281,2.078739047797767,1.9955386533604735,2.1070882646900286,2.1700384370320625,93.5
97,0.7639850710204661,2.057582747867337,1.9658311265498678,2.0844497552391656,1.9773651012231996,93.8
98,0.5650404978835979,2.0538184367919383,2.0222831278398874,2.1879828698091006,1.7477963458069388,93.8
99,0.5754938045471795,2.1207692448837725,1.9225297004112496,2.108828746203209,2.0754653933001963,93.8
100,0.5565478731040858,2.082155247551432,1.8264450272159451,2.0639992290905202,2.0944150834699986,93.9
101,0.5476652856691335,2.1568897935442375,1.92397142637946,2.0792709950775636,2.026599060305456,93.5
102,0.5227757931366488,2.1629450944029536,1.943675511253897,2.101385156979716,1.8513515664303006,93.5
103,0.565128641009535,2.149728074408008,2.0084305060366474,2.097641531630273,2.102325835513424,93.0
104,0.6120988504585619,2.1424604919262444,2.0039339891716907,2.0698754811320614,2.0056293837569354,92.7
105,0.5856836147053402,2.0840425910849962,2.089010992695987,2.156888648342813,2.0345909755144844,92.0
106,0.5615862319227214,2.0958138376521016,1.91959284073794,2.1665505701514047,2.0281482472922856,91.4
107,0.5604476193988875,2.150677146790355,1.9679861007545132,2.0714648974184784,1.8948446710487459,90.7
108,0.516491361301668,2.089169244847848,1.9748976859285656,2.0979573544940533,2.0246910269084277,89.1
109,0.5016285302850733,2.1663534969722553,1.9753240342616067,2.150320850247628,2.187723318212079,87.9
110,0.48468034366166834,2.165452951918363,1.9655571464391097,2.151692676735065,1.9596403418672153,87.1
111,0.4584118810819504,2.166598204967547,2.0710732920093196,2.083116174176137,1.8494251110778641,86.3
112,0.4880221347484139,2.134692829730508,2.119573643106153,2.172507051630337,2.0149030205422647,85.1
113,0.4324868898608016,2.140374738806523,1.8511423176327177,2.1029310949174036,1.9644721669153729,84.1
114,0.46268895626843737,2.1759794687224834,1.9173367766112572,2.1581511090313077,2.1569168538481267,82.8
115,0.46425709858683556,2.114569389169959,1.962577201540525,2.081180975063269,2.1102132003465894,82.6
116,0.4441225996188465,2.123493608014484,1.7682289718178608,2.071267109240278,1.84656770572305,82.0
117,0.5364933705145686,2.0457404510652646,1.971032243172651,2.0528373810228184,2.038433517952459,79.1
118,0.4092154473552082,2.082814226158475,1.7793369492294977,2.1670420672076642,2.0343211063993665,75.7
119,0.43052336684152703,2.133646388361485,2.031432322493475,2.165415499674651,2.159484249353372,72.1
120,0.541444482371327,2.1626466644578852,1.8952664162365582,2.090034677118359,2.133788678977132,74.0
121,0.5570150062353654,2.144225161826774,1.8936657500177938,2.1731648393738467,1.9694406464655074,76.5
122,0.48145101508608634,2.0897943487252624,2.1170325156186447,2.0986993582842506,2.1926791149645446,79.0
123,0.5370889305713086,2.1597276471883333,1.917245766167746,2.0819067656788177,2.0074680420547466,80.6
124,0.4276752554338204,2.0421956215247223,1.8044984950054848,2.0579961183644753,2.4460668164717365,80.6
125,0.4778556045284209,2.0567920872203698,1.8081086072295844,2.0493577672274044,2.1635675543327433,80.5
126,0.458696558331044,2.0530795206761554,1.8863884500959565,2.1207265259647134,2.001999615706357,81.5
127,0.43182766631807695,2.061389674486384,1.9796212063976248,2.108694728938311,2.1972245773362196,81.8
128,0.46086726483232404,2.0503943308254162,1.8447180429346668,2.152586294230799,2.281858962476929,81.8
129,0.44555063518381516,2.0741909874419053,1.8502959716806278,2.1186478819576076,2.003517698317139,81.6
130,0.5172565140962812,2.099206891012879,1.863405821948685,2.1114098682299924,2.035105727859784,81.0
131,0.4529091958864354,2.0012733150941613,1.834397994674708,2.11035501414531,2.20619324731898,80.9
132,0.440836736260443,2.0746980839513336,1.824549292051046,2.0955187612954895,2.342936388517613,81.1
133,0.4122660759907466,2.101689797399399,1.7993930940831262,2.188295946591918,2.2677756883281845,81.1
134,0.44850685936673246,2.0471287321075593,1.7550099270193134,2.085298073792549,1.9486536350010641,81.4
135,0.5155481827201641,2.024901675473767,2.07159836421881,2.160412840747055,2.1799827709017134,81.3
136,0.42509107256491285,2.0573468875218435,1.7971214123694403,2.123406739305624,2.2335922215070942,81.3
137,0.42274054470220074,2.077256251259317,1.7028523570735261,2.16504116145418,2.2027647577118348,81.3
138,0.4899915368631487,2.0337875077911898,1.76537271405486,2.056236975027057,2.2197607423586323,81.4
139,0.48831501425654195,2.0510660140255665,1.5927708599488888,2.112880727108883,2.0276420463196945,81.7
140,0.45261954089359835,1.9806413430956926,1.669030009636346,2.1077079798296525,2.030170492673053,81.9
141,0.43963253136943686,2.043120937516496,1.6773491180503108,2.1434986080741107,2.1567332159814825,81.6
142,0.42872826157878996,2.0536138858629926,1.6443358522853777,2.152302889944708,2.2273226084934987,81.1
143,0.4250735794965407,2.0156091010104555,1.8494498828677512,2.0537991110664984,2.02595285672885,80.7
144,0.4483362836733551,2.021904465460203,1.9330067442194054,2.0729636517404884,2.15598161880217,80.9
145,0.46777261726670105,1.9946322313274338,1.824549292051046,2.0209146384945567,2.0310679573956203,80.9
146,0.49319539238972004,1.9958467812958767,1.6846337280456596,2.023849806532071,2.3265383340165386,81.4
147,0.45987852983195854,1.9377133818511347,1.7483121494691185,2.022463110202102,2.349837977844591,79.2
148,0.46378599263486503,1.944373971785632,1.8566376066025463,2.0195776507795027,2.255550144289072,77.1
149,0.45592332937829333,1.8942461768054273,1.7412286605808391,2.009800328471742,1.8787708462176846,76.7
150,0.46156476059987084,1.9512056602561973,1.8339922328513278,2.048320235317575,2.1400661634962708,77.9
151,0.46740959406868887,1.917681080113274,1.9032807436604622,1.9860114782933873,1.8660878756381527,75.9
152,0.48600397059217665,1.9364063299100225,1.7591225399150323,2.042633435248296,2.1832383353614793,75.9
153,0.4632846789969906,1.9204496164579217,1.538856478262011,2.0190559518804876,2.348726248991901,75.7
154,0.46738345239650914,1.898784198289249,1.6853790656694831,2.0190810757924074,2.448127398284704,71.9
155,0.49498170561473137,1.9273080994784995,1.759904302986837,1.9689792228297165,2.216482393940634,72.2
156,0.4795730802618862,1.905627383450793,1.7063417180737033,1.9422322045558693,2.2268125345217156,75.8
157,0.45109636646340323,1.8685492347701644,1.739003116788744,1.9497307390163765,2.3312038982996985,71.5
158,0.44880883732463644,1.876655444062529,1.5602476682433286,1.8930299996343563,2.386466576974748,73.1
159,0.49777150503353307,1.8611969478988133,1.5371501450502962,1.877835706635942,2.261199876831191,73.5
160,0.6107476487928786,1.9268528330179648,1.7063417180737033,1.8798781784513752,2.0489823341951277,72.3
161,0.491147988657962,1.8646809777128661,1.7732559976634954,1.9435833039815897,2.006534770871748,72.3
162,0.6013755089640153,1.8586824227726375,1.591764403816603,2.033372032145294,2.746687993807624,70.4
163,0.5964447276452336,1.767928839915536,1.7771606698069022,1.9920596865044873,2.3573099926832923,70.0
164,0.5252252662840389,1.7804883180802578,1.6792509603049415,1.8799308408736262,2.2155737160044158,74.3
165,0.5075143624623346,1.7446779422262746,1.6534547978508747,1.923103304565684,2.3603439271462383,74.3
166,0.5718636162502686,1.787506804907698,1.520430409612881,1.9327989451327896,2.050377408735925,72.3
167,0.5582278626605747,1.8171038302320885,1.4742461559930284,1.9089854018059629,2.275916845911884,71.2
168,0.5063783483293236,1.809459046327456,1.544993949473518,1.910462696065986,2.081889523318476,72.5
169,0.5607157770464459,1.7439986046934117,1.449150296617761,1.940784561206501,2.0124308313968755,68.8
170,0.4795017917214889,1.783592076548037,1.5105920777974677,1.9091606068465716,2.002926829495549,68.8
171,0.5598400283220557,1.7431463432108072,1.616818019731723,1.965525139635375,2.2998787313963027,67.9
172,0.5197501329149873,1.698556121990504,1.7012182615349007,2.003387519041496,2.3893360194027005,67.8
173,0.5890263710734654,1.7073893726259974,1.6834315923424266,2.0526945210147924,2.0521106479628646,68.1
174,0.6022432334548041,1.7362224582564956,1.588384503236268,2.023524846018245,2.2823823856765264,68.8
175,0.5766634490306669,1.7326705528580486,1.5462318365303078,2.031871896741503,2.0043209112117277,68.8
176,0.5690075791487265,1.6431293855921634,1.5196254131647589,2.019142387726323,2.4231420555331544,68.8
177,0.5419306029491441,1.656938224196904,1.5415105711491872,2.016504301909239,2.145168215380166,60.4
178,0.5493140044075967,1.5904993465983506,1.6459716557665562,2.0139340282183835,2.0768872618747394,57.4
179,0.5342602163137348,1.645721765914072,1.6144672608391024,2.0710956411248542,2.0063819708103305,57.4
180,0.5864803289880635,1.6002830911662176,1.7308507161410625,2.0557668990021294,2.2464956263430023,57.4
181,0.5974598557388928,1.5987858118524412,1.6371495471424384,2.089337544636974,2.056867219641297,57.4
182,0.6284876599667241,1.6021321381936264,1.6530866771031136,2.0473796092201733,2.2547944291576973,57.4
183,0.5945410453622089,1.5378395157628602,1.8856912890622586,2.022089100015689,1.9583636101266,57.4
184,0.549859612990058,1.6388311017050745,1.9540402751385635,2.0763116486709086,2.256541154492639,53.8
185,0.6128925860331953,1.6743472846792038,2.072840857648484,2.0507124732389754,2.278774444300327,53.8
186,0.5407191540441332,1.6916315009456901,1.9293808471041027,2.0959593474621445,2.1850737595537066,53.8
187,0.6381171162024613,1.6442213513010389,2.0712559570933964,2.0931029563356534,2.0135949758822496,53.8
188,0.665748206371831,1.641597003461176,2.3025850929940455,2.0466068546831235,2.0291797068989474,53.8
189,0.62025817568568,1.689112742188214,2.0281482472922856,2.154997819159887,2.137505342634597,53.8
190,0.6251286658532107,1.7058575244377607,2.341805806147327,2.0675423821467507,2.1653200308174743,53.8
191,0.5898871576317388,1.7134559563295066,2.332438056143727,2.1025870976659893,1.7387350009198348,53.8
