,SampenCA_4,SampenCD_4,SampenCD_3,SampenCD_2,SampenCD_1,BIS
60,0.34420805694462747,0.3576334829003914,0.3908131517516833,0.23902656179284512,0.25001662200675584,97.4
61,0.3760115738401168,0.36202998091447036,0.39686303606550494,0.26465858959000654,0.2765596011819161,97.4
62,0.41969669035488877,0.3850032359951513,0.4249001992583339,0.2878752856938019,0.3012786745309485,97.4
63,0.4767738802689511,0.40544335124115244,0.4516162284436551,0.3212078072161896,0.32448404740569814,97.4
64,0.5353090357112613,0.43308091982729136,0.4828043007610799,0.3619017309902508,0.35451674127456895,97.4
65,0.596063775978112,0.4756131155227762,0.5020248650068652,0.405344638880377,0.3781215749321002,97.4
66,0.6552133653563256,0.4840350708958253,0.5450232394953969,0.4553161400476616,0.41791959480257773,97.4
67,0.722097417222447,0.5123903745253439,0.5727948931561815,0.5166101773234997,0.4551624580571066,97.4
68,0.7881907292468393,0.5493323858392143,0.6121289363951358,0.5819699696542763,0.49771272470292466,97.5
69,0.891267084798002,0.6048703345157859,0.6470924364598399,0.6596386334088744,0.5369394505685819,97.5
70,0.9528881104325481,0.6399354911326359,0.690398988055882,0.7391097237367381,0.5803419786163854,97.5
71,1.0146979957502502,0.6646098905064236,0.7255443800768543,0.8561902877659612,0.6344144318049036,97.5
72,1.0587976663654681,0.6967565688778763,0.7610036483947273,0.9776480324880883,0.6866771085837429,97.5
73,1.051913334140371,0.6948829443978448,0.7946022869563056,1.119122608444985,0.7400077705947665,97.5
74,1.1452783558010202,0.7591900161049852,0.8590394106095901,1.27839503619963,0.7986020474793358,97.5
75,1.14020849933323,0.8148604027571557,0.9032300417571855,1.4404633970043539,0.8624626932740456,97.5
76,1.1937059948272555,0.8536610195425016,0.962452863045685,1.582831061693681,0.9344864209889104,97.5
77,1.206370527638604,0.8551369956446456,1.004257691980087,1.6755391448249866,0.9664261268002954,97.5
78,1.2183572741918465,0.8595056233174178,1.0286780226155885,1.7370348712961983,1.0063736725797012,97.6
79,1.2457355326879112,0.8509120019773229,1.0333936798137562,1.7328087280961004,1.0123349368783465,97.5
80,1.2118269203785723,0.8259806343270976,1.006996730283038,1.7389233056315863,1.0335051690504353,97.6
81,1.2318289288428335,0.8756158430496074,1.0354616928053866,1.7786380907660928,1.0408514305766643,97.6
82,1.2216565997179136,0.8222642270253624,1.0473228639575767,1.8007781194179395,1.05348913908178,97.4
83,1.1917389457749719,0.83764633774928,1.0347803657166177,1.8069421949623838,1.0459812077216328,97.4
84,1.1814077443338462,0.8632370902626361,1.0996520965378722,1.809658267035018,1.0462459267077344,97.3
85,1.100846926469526,0.8595458521150943,1.1154136143995788,1.811539247103548,1.0585215656960372,97.1
86,1.1453248897633956,0.8769050257327015,1.1328915407555145,1.817948644357432,1.0622905951003445,97.1
87,1.1032595690834237,0.8517401311806283,1.1397251499734289,1.8257256968699285,1.0742041950519134,97.0
88,1.1256798783761874,0.8909976688313818,1.1593014453495276,1.837094483454636,1.0887465781168197,97.0
89,1.1355991874044224,0.8817959347045716,1.1562799962422434,1.8461134699668864,1.0904542243846989,96.7
90,1.1151888328538868,0.8711544009237792,1.1704645407662244,1.864205549500853,1.086941469784139,96.2
91,1.1199993937113089,0.8956809413024895,1.1773334890092995,1.8820873512544243,1.0980911857741904,95.7
92,1.1235969009402982,0.8979699031717762,1.1721459962671255,1.8807306769576801,1.098403895450914,95.0
93,1.0852312566212436,0.8950960274780888,1.1878906249133585,1.8802934292790578,1.0979168294838908,94.6
