,SampenCA_4,SampenCD_4,SampenCD_3,SampenCD_2,SampenCD_1,BIS
60,0.2911444127418205,0.20310432498184278,0.22982384118125848,0.1309008351081789,0.08440226362032945,91.0
61,0.31598748105847463,0.22813464901933872,0.2394558492327456,0.13283684856335432,0.08382069526572952,91.0
62,0.32971329996784027,0.23415907447023748,0.2536530106928497,0.13582471307762448,0.08486036361139603,91.0
63,0.3501057952032628,0.24954783738874922,0.2730365055803011,0.139693713738787,0.08631582833886478,91.0
64,0.3750429001033162,0.26578720842674347,0.3010886474054837,0.13899345528231935,0.08572640818280497,91.0
65,0.3944461946958186,0.2778327618276226,0.3151730750330707,0.14354515297284054,0.08670570415736495,91.0
66,0.4354084085547892,0.3121172020989747,0.3266733477512035,0.14644832902212174,0.0884939856247548,91.0
67,0.462665695738642,0.3315048878263512,0.3433606485939204,0.1510907083390034,0.08927359463414275,91.0
68,0.4937917737855615,0.35371930260823914,0.37014606418122264,0.15667679716256588,0.09126008460236362,91.4
69,0.527838725137226,0.37983696453576643,0.3845910564338035,0.1599823109665674,0.09331502455251305,91.5
70,0.5677560834469987,0.4118861114036433,0.4005780416207936,0.16116068426787955,0.0941650953833837,91.5
71,0.601944570975515,0.4307543258760243,0.4145684861588659,0.1617491129540449,0.09600912083661274,91.5
72,0.6399514435386329,0.4884357107249115,0.44424878105719695,0.16812471347058774,0.09785589526960639,91.5
73,0.6796328316280651,0.5059495896212153,0.46362343177158827,0.17349025364449824,0.0988114454784038,91.5
74,0.700976541360381,0.5220884177515922,0.488597220113478,0.17418176099699603,0.09972337826415358,91.5
75,0.7183816517384868,0.5501255765074116,0.48338819749943723,0.17437676637934268,0.09988344634434906,91.2
76,0.7195276072400494,0.5881617778666702,0.5063337577069026,0.18270946903040447,0.1024642935837991,91.0
77,0.7352608289959305,0.6075737848541244,0.5350666860206191,0.19800398248073514,0.10401568752175375,91.0
78,0.7325360901200874,0.6089702107878783,0.5401670483113973,0.20249830571982882,0.10662071546331733,91.0
79,0.7308875085427924,0.6643736168610762,0.5716150263139023,0.21218663083771033,0.10679495983326487,90.9
80,0.7276266758234049,0.649936859261628,0.5608583676905413,0.2096358748973624,0.10694015204436702,90.9
81,0.7340161775008337,0.6924313376243564,0.5753514364047531,0.21883391815471792,0.11164897490284749,90.8
82,0.7568859183703551,0.712479043911195,0.5809931188957295,0.22258188827201741,0.11264751149837099,90.8
83,0.7755892786309772,0.7542834927161487,0.6147409634336775,0.23473396154747922,0.11693286240110694,90.9
84,0.8008775307415275,0.7798131573468718,0.6447669497097993,0.24367367473729157,0.12120877131445047,90.9
85,0.7996097765056516,0.8177237206047268,0.6852754853668416,0.25071350917641116,0.1274589860950357,90.5
86,0.8060127493347988,0.8560109733228549,0.6901301319597087,0.25701914552018296,0.12889368079748564,89.3
87,0.8393632787143247,0.9022059919924161,0.7307396234165753,0.27104389345884017,0.13390997961281462,88.0
88,0.8559307960996592,0.9471667614453774,0.7705449364583534,0.2762491975145642,0.13510288538716,86.0
89,0.8575275719698999,0.9577636982317616,0.7631286741731028,0.2762496690607251,0.13145454658932848,84.3
90,0.8757950548637298,0.9777943493165723,0.752454231546925,0.2736494429868542,0.12694090911117017,83.3
