,SampenCA_4,SampenCD_4,SampenCD_3,SampenCD_2,SampenCD_1,BIS
60,0.48000948817238936,0.3855961656158332,0.3968020226414109,0.277186880181166,0.2890792064121639,95.8
61,0.4948406452618584,0.4074188501444439,0.4258800203229622,0.30160848975807464,0.3040297692270142,95.3
62,0.5392721627727737,0.4534564019052667,0.45599345409242903,0.324401866858695,0.32074491044935394,93.5
63,0.5742906074950377,0.4885392048773637,0.47743860773325364,0.35973595876854864,0.3395017170890941,92.8
64,0.6265621707357879,0.5346031068692432,0.5269914143027123,0.40157309778523875,0.3603492675255666,93.0
65,0.675539682861385,0.5714220165319077,0.5572762021113725,0.44252141180091864,0.37938796805377073,92.7
66,0.7202826987305178,0.6097724586969517,0.6034259599120516,0.4882034852466765,0.3980943801838688,91.3
67,0.7870824179065075,0.6603360212498843,0.6571166863609678,0.5426801689437803,0.4206780754511992,90.4
68,0.828061380503223,0.7139148643379604,0.7127421469269584,0.6007082416626893,0.4415412698392544,89.7
69,0.8423488864755292,0.7750696394918909,0.7766209087013092,0.6659170034681724,0.4665815820115145,88.5
70,0.8970294964604776,0.837886026204857,0.8276453588447401,0.7435017243010477,0.4882105806118699,88.5
71,0.9361060997279892,0.9054656302661055,0.9022947991224183,0.8301154817680355,0.5123798947183696,88.2
72,0.9579932000738848,0.9890742657626989,0.9732394801299411,0.9086102576975892,0.5393345714522787,87.6
73,0.9820879064189225,1.096745745895675,1.0598371411033316,1.0268809688250415,0.5708092842622732,87.3
74,1.007115447651616,1.1334484118133559,1.148879739151851,1.1480891859286124,0.6034764945521861,86.8
75,1.0234822395652325,1.2694566286845759,1.230391959612285,1.2703218119419382,0.6383407804604299,86.4
76,1.0247669560431465,1.3674149716306374,1.3366892174210465,1.3953818083205414,0.6705908457931291,86.4
77,1.0237386196929041,1.5595522579232315,1.5431194840871747,1.5294394086660574,0.6892205724946525,85.6
78,1.1195015907233026,1.5962235732379424,1.5763792718128713,1.5437053866118076,0.6949651281100437,85.8
79,1.3077810954982523,1.6346310792199137,1.6897617973505918,1.5433752216971113,0.694168310924169,84.8
