,Sampen_Delta,Sampen_Beta,Sampen_Theta,Sampen_Gamma,Sampen_Alpha,BIS
60,0.8117867473179451,1.9012645316811196,1.853891250335061,1.5956750361453271,2.271552983746317,95.5
61,0.8188909232067841,1.9036671329124837,1.8971199848858813,1.637335885979623,2.424802725718295,95.5
62,0.8130784447546183,1.8919330544130109,1.991030584335783,1.5888057332340717,2.110917673781853,95.5
63,0.7879651738156361,1.9015087875933145,1.9095425048844386,1.6142347064893423,2.003068562895262,95.7
64,0.7614604156262073,1.9648437587260492,1.993098390575412,1.593441633807935,2.0935461478613777,95.9
65,0.7443237820247892,1.8990497240209723,1.9252908618525775,1.5963413735142549,1.9967912705992186,95.9
66,0.7214843776933452,1.9038371858048382,2.037672128803541,1.6351569557022205,2.129313371720009,95.9
67,0.7316134613877414,1.8898139032258385,1.988927534139004,1.6437027897544763,2.0929370231547204,95.9
68,0.7326023877933256,1.894588693982893,2.1295064032812685,1.6555375937734167,2.2044448253097064,96.2
69,0.7523957605722186,1.8655905481223587,2.029087655534221,1.6604458494792451,2.228477120840324,96.2
70,0.7487529712644374,1.9277979184482972,1.8510023027909157,1.6763570721778294,2.0149030205422647,96.2
71,0.7671120946079893,1.8717085921371226,1.9736255489018601,1.6444418138262538,1.9836504770381604,96.2
72,0.8082320160236877,1.8759062774295272,1.8108988094387524,1.6860559592262727,2.2129729343043585,96.2
73,0.7895105463489288,1.8934117778363204,1.910049732894299,1.7330124205987836,2.644536795379884,96.2
74,0.7435780341868373,1.8887154013067404,1.805717821478762,1.6459595686182167,2.244852626325474,96.2
75,0.7864562011309586,1.8343229632172273,1.9120760760395312,1.664277542711467,2.0820423233798935,96.2
76,0.7099045958518873,1.833219073643756,1.781064180111307,1.6861496081007907,2.132686056198648,95.8
77,0.8986290471981686,1.8111528872985712,1.9610333106295341,1.6731997345034992,2.1777117631126375,95.1
78,0.8666527507823836,1.8344529895876924,2.2493405784752336,1.594797294463627,2.0531556794089107,94.3
79,0.8424624408857299,1.8585668512368172,1.8809906029559977,1.644143945232855,2.086492099676503,93.3
80,0.8152498773608452,1.9122897905475837,2.1390686571791453,1.6280568783077574,2.0104486701928845,93.2
81,0.7755006922657972,1.880845843256845,2.1024792097468534,1.5972917965401012,2.0937615954545845,93.2
82,0.7278259420915076,1.8718941859185398,2.021333910872555,1.6144453201885611,2.0116189453410747,93.3
83,0.6460004021342433,1.8828344545964504,1.9403287392171182,1.6606474211453617,1.8805273897924615,93.1
84,0.7133790845315303,1.8598903437879786,1.7079895861625962,1.6634641744383605,1.9066894359020319,92.5
85,0.6868600484286124,1.8705111360990063,1.8113679406164314,1.5902014964914297,1.9965538818740682,91.1
86,0.7150939282846511,1.871674318738739,1.793315889775713,1.5547073708031607,1.9709398971211487,90.0
87,0.8354562769594823,1.8275326890813615,1.6419317459105467,1.5704706325104398,2.142514145134911,88.1
88,0.7384165789510401,1.8086842452039738,1.7266201670570935,1.5340233278335005,2.218730782557183,85.9
89,0.6951585791596309,1.796097118086963,1.737775661228879,1.5177098484058,2.1030957325777258,84.1
90,0.6116303228879563,1.784294891149009,1.727030996527561,1.590513256638139,2.2257979497802753,82.8
91,0.6423748551865222,1.7890166673589494,1.68387050721687,1.5700198974829207,2.122760416398678,80.8
92,0.6507650126858436,1.7375352990443282,1.7740598921286541,1.5907820632339291,2.295241118738287,70.6
93,0.6664076195180462,1.7515064774267093,1.7840848344749463,1.5980842151373276,1.9652033519899923,66.5
94,0.6911997602755496,1.7273567952432394,1.8864246957691333,1.5608508452583503,2.0136901641170555,61.5
95,0.6773988235918061,1.7603112968360972,1.866880099696163,1.5235517854524727,2.0552142463445118,59.7
96,0.6613536160587591,1.712964878656394,1.7964214823338662,1.5167764544140154,2.0251071907165064,55.0
97,0.6527958850363779,1.7135455843027192,1.6918815816451749,1.5076103539504364,1.845826690498331,51.0
98,0.6115802483125962,1.7036557132928174,1.6511775186068656,1.5537573341122661,2.207750990323207,50.1
99,0.6587170177975528,1.6512627937257696,1.6950933570125941,1.498984007157171,1.9049021253279363,51.2
100,0.6502396795486687,1.6111290064109605,1.7701603574245932,1.5115378608580614,2.173804303128121,48.7
101,0.6785908827857379,1.636885723570306,1.9252908618525775,1.5502037891035851,1.9588135538912212,46.7
102,0.699527918266673,1.6117049418802867,1.9697426244234113,1.491836639556408,2.008077055471865,45.9
103,0.6917726098967788,1.602794270615927,1.7666234959565128,1.4998005531040315,2.133788678977132,45.5
104,0.6290840575772747,1.6132779818277148,1.8666607774011728,1.5101109615986277,2.020018121209035,44.3
105,0.6526315116662239,1.6231018346163277,1.7334238922150915,1.4396542491606077,1.8954792954284214,44.1
106,0.7255226888086734,1.5487942355580704,1.7328169335946049,1.3737633446697686,2.008593851349,45.7
107,0.7761441001309132,1.5543220506755182,1.6253815628312365,1.3626517143001775,2.093234863812172,44.8
108,0.8622235106038793,1.5172097949128387,1.8123787564307907,1.3623773588278039,2.043814364036685,43.6
109,0.7555408446067747,1.5071265371707918,1.7327611284660993,1.4155997153241966,1.8016605402107666,41.9
110,0.6564959047679161,1.1847310475497352,1.7073421274154719,1.9110622932281467,2.008593851349,42.5
111,0.614390410420095,1.1374525177707526,1.6573292001385151,1.9877543279222194,1.8772816426662169,43.4
112,0.7466358655109315,1.151966056255776,1.7258673754193519,1.8908160034774584,2.0037297199441397,43.0
113,0.7305004795384311,1.093049041902252,1.8836969645537407,1.651096972997871,1.849930102082923,42.6
114,0.6374051975517101,1.072163615503645,1.7356999565975921,1.682304336184125,2.022020488311129,41.5
115,0.6697884542823169,1.065499948375882,1.6755777149386453,1.6484830869025935,1.9361777121370822,41.4
116,0.6744550475477927,1.0849067210458478,1.6544416275510292,1.7104461133530628,2.127195972975736,42.0
117,0.6461749831402734,1.0515901650348223,1.4826549611888673,1.7468966132190298,2.2971650255247065,42.1
118,0.6362756696053387,0.9975021615150214,1.6094379124341003,1.7242209807238746,2.0232018233569597,42.4
119,0.6516685304664912,0.9506184310225819,1.731861327646986,1.6864841905290255,2.12389330425067,43.2
120,0.789111168821689,0.9592061359772104,1.670152337133268,1.6874973719583477,2.178917429891863,45.3
121,0.7950642744400113,0.9914494405254816,1.714108534997989,1.7389818412423728,2.395136650359291,46.0
122,0.8451356973827084,0.9484601609424644,1.684916373610006,1.6022037357200498,2.225909725335078,46.0
123,0.7532027475610469,0.9649071874219914,1.8375690052593492,1.7021281737967804,2.156205557891674,46.0
124,0.6996196950655628,0.9033334529827717,1.5271634168104566,1.5619036676754854,2.330399781176923,46.2
125,0.6860042930475652,0.928203670487852,1.607944260177317,1.7323028642013434,2.2500072769141384,45.3
126,0.6386872634275642,0.9456235875232306,1.5027693521162586,1.6233840362955758,2.1323639431341785,44.9
127,0.6012537759730071,0.8749945950345895,1.6508451015482524,1.608237792278056,1.951496755763953,44.9
128,0.5554504854098451,0.89910881716873,1.7746384284479437,1.5249052294891094,2.4516206721545335,44.9
129,0.596903439150553,0.899646205075637,1.672975933238088,1.6590775662757724,2.250067058710599,44.9
130,0.6584420471626838,0.8884615676581065,1.7218425255977254,1.5946186044694284,2.175833387354902,44.8
131,0.7565486919104414,0.8956234431447275,1.5717502701023285,1.6582547237289753,2.5866893440979424,43.5
132,0.7133128501545397,0.8950458707878978,1.667238911323929,1.6091052628773377,2.2080063529395075,43.3
133,0.7861629042907466,0.9334280432387099,1.6517308246243518,1.7178074100751946,2.297811814241388,44.4
134,0.7178834241195857,0.8800343748276225,1.8447519993685655,1.4402692420235095,2.1377104498038118,43.8
135,0.668410937000305,0.9259769327856288,1.6218604324326575,1.631506171539601,2.414797083600974,43.9
136,0.5881248454937763,0.9316207977558721,1.666886139346647,1.703048471411176,2.231208430151818,43.7
137,0.567361760050078,0.8921552961470433,1.7568906435772311,1.3542052273364285,2.0621357945822436,43.6
138,0.6054219767143927,0.8761652883911313,1.8329854225500062,1.3530371393634082,1.902573835568345,43.8
139,0.6467759633778231,0.8514685501786357,1.6723303426650027,1.3269007331443625,2.1186622548331173,45.1
140,0.6388965908101973,0.9068951424993484,1.8619336757608376,1.3346963512580543,2.4184615503798477,44.3
141,0.5765175987380259,0.9054882406279771,1.8261608959453874,1.4422108291483131,2.286235954992516,42.7
142,0.5733176597572209,1.0021520224805474,1.870091312497962,1.6443976395478013,2.169053700369523,41.5
143,0.5995898495830349,0.9660745791404692,1.8452666232756259,1.6058157561528394,2.0010139083815974,41.7
144,0.5972058868186106,0.9234579572093733,2.138103454328422,1.505666680797933,2.4190600839904137,42.3
145,0.6181338212914108,0.9736472720061107,1.8168055011541426,1.6026211126429437,2.1021411291959424,42.6
146,0.6519122451002581,0.9120405270481676,1.9810014688665833,1.5340107496554067,2.324563999712821,42.8
147,0.6631975523546064,0.8863078338340132,1.7967972632580123,1.613190653208538,2.1872989375362493,42.5
148,0.6872967668817698,0.9088895743976233,1.9353503888403112,1.63777866963564,2.1400661634962708,41.8
149,0.6794978317595672,0.9230559171052429,1.9582559848776127,1.480820534612007,2.1765443720986806,41.5
150,0.5929757054557951,0.9121728395843998,1.793718333713388,1.5440407475180267,2.1426204433013676,41.6
151,0.5515316695354637,0.9320015458025896,2.0560941776828447,1.6167505592803868,2.020945334998227,42.2
152,0.5222643758544151,0.9341814957213833,1.9819862055291229,1.4576662122098947,2.463853240590168,41.8
153,0.508286745855084,0.9222324300553504,1.9408553783936893,1.476868199059158,2.2300144001592104,42.4
154,0.5232481437645479,0.8870879638058975,1.9372670528992935,1.6289455699149715,1.9629077254238843,42.4
155,0.5483957824299551,0.8425637379888558,2.0003837092178114,1.5164262597622764,2.0956144009254367,43.0
156,0.6916579770084775,0.8531445480939627,1.7187083003430987,1.633903302418855,2.1584715910389862,43.9
157,0.637393488978107,0.9253230081794054,2.001480000210124,1.7998809073272215,2.065761437775756,45.0
