,Sampen_Delta,Sampen_Beta,Sampen_Theta,Sampen_Gamma,Sampen_Alpha,BIS
60,0.5095386223013433,1.7449116707136048,2.395366826445012,0.8886113813498566,2.0695892452368243,59.2
61,0.49637002873165925,1.7313411672009098,1.9649583440260079,0.7932708473958179,1.9916461583779974,59.0
62,0.5149517151160752,2.044946987417099,2.189619977951,1.3421562805583183,1.9052832955250423,37.3
63,0.5679840376059393,2.066696502510583,2.268683541318364,1.2777334204065416,2.179789515514118,37.3
64,0.5289558913702567,2.0127992329500626,1.8870696490323797,1.3573415893216474,2.0135949758822496,37.3
65,0.5130988686640058,2.003089745521273,2.098284629481316,1.2982779589200368,2.0684160716681284,37.3
66,0.54078178076541,2.0408816901838653,2.2091650177081372,1.3210529685168377,2.118559958275307,37.6
67,0.5597608100515495,2.0009972582263345,2.2527132629538724,1.2858919440189076,2.2240227704909437,37.6
68,0.5650604474836546,2.0316137832530843,2.0991327545700176,1.2878440163567653,2.3100571078327468,37.6
69,0.5565653038170023,1.9858464395843372,2.268683541318364,1.268928509837841,2.2537949288246137,37.6
70,0.564519260831137,1.999856092052443,2.088124664253297,1.2829101306902764,2.3050819731926326,37.6
71,0.5567622788847088,2.0104970623630405,2.031432322493475,1.276074047363815,2.3174737054877963,37.6
72,0.5396476296983734,2.0271864775619814,2.4516206721545335,1.2661087435581266,2.1945755691646425,37.6
73,0.5814331290487575,2.033329669055093,2.0318134926905813,1.2692916056946193,2.188856327665703,37.6
74,0.5815912071803323,2.033919563321306,2.297308035893202,1.2575335682544164,2.009331975492809,37.6
75,0.554395711009833,2.0776016147578287,2.3608540011180215,1.2372415925927447,2.0626344233634546,37.6
76,0.5017426064429705,2.0554659338848422,2.1657259102768482,1.2478301001753433,2.0822784230150355,37.6
77,0.31823380105540794,2.022477154588469,2.1894424368941645,1.2673055155064983,2.171249090932959,33.5
78,0.34229782851502555,2.062226908789169,2.1537394653964808,1.693024628542366,2.153549513833558,26.5
79,0.327604786335892,2.0499182165762364,2.1775886028193603,1.7576071024018238,2.330755969960742,26.5
80,0.31186793438882077,2.0221178795539623,2.118559958275307,1.6955717114823712,1.9764935724273935,26.5
81,0.34767736762692925,1.9723058918211367,2.0023957511898707,1.5580231718652757,2.2921863857731473,26.5
82,0.3206732736461299,1.995085767910616,2.031122964409028,1.686526147668594,2.3856999997045523,26.5
83,0.34632826788451426,1.9922691081590158,1.9924301646902063,1.5618435355570444,2.0700223197633445,26.5
84,0.3931025203861527,1.9917442797709408,1.9873668627336594,1.5047408095855177,2.108769156774356,26.7
85,0.43112035493486656,1.9669917803507933,2.2335922215070942,1.6802313679161225,2.137120653266514,26.7
86,0.3813291217471589,2.0080846028980037,2.063693184711697,1.6834863944185552,2.3893360194027005,26.9
87,0.4287723644708443,2.0091829200670444,2.2055233801509146,1.7585637999346249,2.2176856492075596,27.4
88,0.44936609061614596,2.040230352290727,2.4348225453905887,1.618763133384316,2.4287619207788977,33.8
89,0.5812292643559599,2.090845342629385,2.114915929873496,1.656269891883721,2.2080063529395075,33.8
90,0.6567381533685179,2.046251153204242,2.2064412324411435,1.7615729567901672,1.9859154836690123,33.8
91,0.5969278901061976,2.0906734081666944,1.9551837858406425,1.6987383342272016,2.072722591431091,29.6
92,0.6616228309877958,2.021856978777496,2.1735548332503147,1.7219109246812043,1.9887577404379424,29.3
93,0.6578234197295371,2.0365144378222255,2.1765443720986806,1.6722302464914336,1.8558698165205063,29.3
94,0.6650083338297951,2.0511294915640383,2.053540813247679,1.6321359526280672,2.022020488311129,29.3
95,0.6150240639632186,2.020789718924996,2.0149030205422647,1.682669374987491,1.9862477647818886,29.3
96,0.6443187893601754,1.9844593623761075,2.191653532286764,1.685794906436187,1.8485570676211882,29.3
97,0.6420421265289937,2.0130250857180645,2.129972350327052,1.684846679387083,2.0886581967847597,29.2
98,0.6442713962868607,2.0332383326371697,2.11409067709301,1.7578130755084658,2.044350221868566,29.2
99,0.6586653448701653,2.010606759147372,2.182496770625976,1.6933647248354062,2.1063489945997604,29.2
100,0.6851517067837479,2.044095210791491,2.299354072412599,1.6656861596507364,2.14366113441413,29.2
101,0.6576528491474778,2.0345188890368933,2.168237040462967,1.6832375122772119,2.1125414901061808,29.2
102,0.6884824490692896,2.020521899557221,2.0593547831130987,1.6641079324309176,2.029087655534221,29.2
103,0.6200435548862567,2.054583556671805,2.0660544608973765,1.7970958429475454,2.104585723480861,28.4
104,0.6959787067556837,2.000893264923732,2.2467703138876494,1.8129565984293117,2.212609496175699,28.4
105,0.6363905282953614,2.002778963461906,2.067349495914807,1.7939851545447838,2.1046317905083947,28.4
106,0.7143822186903687,1.9560943342183128,2.2885988510193056,1.7357552525116033,2.423537703411708,28.4
107,0.6435401745524983,2.0251115554035692,2.2666530837679826,1.7909500802724965,2.184517926067105,28.4
108,0.6088922184218432,2.011857848167098,2.0457159069718,1.7363100129686462,2.0693912058263346,28.4
109,0.5793414504327946,2.0085660071437523,1.9682159065696114,1.759769267911271,2.3051459138557195,28.4
110,0.5859016502063478,2.0214685863503563,1.9600947840472698,1.741936370240311,2.282880021914713,28.4
111,0.636611044275858,2.0339337450598625,1.9407018039481752,1.7515809432974692,2.244852626325474,28.4
112,0.6389133120647934,1.9761828535963037,2.21375387928743,1.8313831412562014,1.9932415237610854,34.7
113,0.6596841961112541,2.0147915316074263,2.181224235989778,1.7826843633149285,2.14366113441413,34.7
114,0.5601785024851876,1.9663095583372083,2.286669637688146,1.8168181299839934,2.092378332710555,34.6
115,0.6467408077457895,2.0285622212178405,2.118310410579209,1.8603577855708073,2.1576937385795842,34.6
116,0.7165938697233589,2.0144981973577174,2.0794415416798357,1.8789543324567317,1.9592972298377727,34.5
117,0.7921545193738958,2.0094860765063287,2.305359019876771,1.8474622195790211,2.137612174534704,34.5
118,0.7443154671343448,1.9776105635800523,2.2779600456886566,1.8775001980162291,2.1578106087953426,34.6
119,0.80129158737856,1.9735185646763977,1.9689659253552392,1.9873780067816236,2.0819893137586347,34.7
120,0.7529317448493611,2.0262634519093563,2.010973742402375,1.91276617317344,2.473733349189875,34.7
121,0.653737659023011,1.970519134455649,2.1102132003465894,1.9216220305390397,2.1456527702049106,34.7
122,0.6323668157191853,1.9059006672752692,2.1400661634962708,1.8411474960563536,2.134704220354885,34.7
123,0.6165798883979736,1.9019276864539845,1.9698347351405585,1.8607345769903083,2.067579006370016,34.7
124,0.6370577139089018,1.9200420682694697,1.7894419710876925,1.8813716279177422,2.242265302760523,34.7
125,0.6867451100379229,1.900982807458062,2.0360119837524997,1.8562979903656263,2.0286963426746007,34.7
126,0.6531475211702047,1.9321964732931363,1.8870696490323797,1.8907696674843446,1.9932874300663246,34.7
127,0.6665386929459424,1.939589211994994,1.9717635278816472,1.8679994089775704,2.0677999666643503,34.7
128,0.6964195321339229,1.9099339402830249,1.8634513976841713,1.8906238016588262,2.1073503297969123,34.7
129,0.6873904611321766,1.9079904243908237,1.9016551400512727,1.843126152969512,2.256291809023201,34.7
130,0.7299910494957552,1.9614948800720116,2.3130563928613412,1.8898088407274882,2.194442934374343,34.7
131,0.7835425268630891,1.9556956994780315,2.1624384612508036,1.9572941816060234,2.280112237141987,34.7
132,0.3184963505061004,1.9877590508181102,1.3808447563523258,1.8129107516410028,1.7396100104046441,34.7
133,0.4019408753856346,1.9176926707643085,1.4189059467086516,1.8341286533297692,1.8963504581068529,34.7
134,0.36678625354305305,1.8928847610931219,1.4096310412991262,1.8116179143956095,1.8392260064669788,34.7
135,0.35325544950747456,1.9180303825121512,1.4194465684367912,1.8562722274616303,1.765627328951207,34.7
136,0.3604854910504923,1.9083088202057743,1.425080386155047,1.829025989863947,1.8927626795169257,34.7
137,0.34105789811253223,1.920671579462321,1.3618033411115948,1.8337387756076635,1.8369094339567689,34.7
138,0.33036463013241646,1.9402746603159884,1.4257360931711873,1.829239854396857,1.9459101490553135,34.7
139,0.32678187008349857,1.9448129468106838,1.4165580187597175,1.8379794098419415,1.8905768862969454,34.7
140,0.31967597612707843,1.9459101490553135,1.4375166302579352,1.8363528447708737,1.825805310637772,34.7
141,0.3269664616215122,1.9369912513643284,1.3888816846848415,1.839824876324089,1.9609480264198538,34.7
142,0.342816053758514,1.951893785526261,1.3968764704504275,1.839927984453697,1.7625298309131168,34.7
