,SampenCA_4,SampenCD_4,SampenCD_3,SampenCD_2,SampenCD_1,BIS
60,0.37665987109516363,0.3888283105284262,0.4040561257811605,0.2952591265583716,0.17841847169340566,95.8
61,0.4043850777623328,0.4076297226728939,0.4391457183549063,0.31750622703272163,0.19063244165755253,95.8
62,0.4429469731279952,0.4484318465770166,0.4766587594011687,0.34262251260958476,0.20286875660033016,95.8
63,0.49202705465687463,0.47449870366915775,0.49224617935897236,0.3710854252774108,0.2123305422742798,95.6
64,0.5522735093320962,0.5418339164690247,0.5300413706362779,0.40364927871877193,0.2234051940079191,95.6
65,0.6153767596305396,0.5847451601967367,0.5717559288808226,0.430644244019482,0.2365511434005617,95.7
66,0.6862372348050535,0.6343339801916729,0.599180987592814,0.45904460217242987,0.24850067951902396,95.7
67,0.775104946733821,0.6421855837842865,0.6271955469935514,0.4922171091207679,0.2590105147102958,95.7
68,0.8581855419040327,0.7341920163067492,0.6702502185053383,0.521316323243733,0.2672099197613978,95.8
69,0.9291603609137953,0.8039891868620941,0.711667937612505,0.5648752708534436,0.28071110091246887,96.0
70,1.0408055765882749,0.8150661157603771,0.7654817044664058,0.6109859131887757,0.29366728146615184,96.0
71,1.1214732064291104,0.870841371598534,0.8357989896174114,0.6599847527355965,0.30683227832189347,96.1
72,1.1499695359863251,0.9259877775570219,0.8848667115345091,0.7073394303134979,0.3126543984868581,96.0
73,1.2169728582706643,1.0222968797125043,0.9498918158077809,0.7628290479996319,0.3271619917246954,95.7
74,1.2596339588362084,1.0348668055335761,1.0095176755933941,0.8030803598136813,0.3420866628830589,95.6
75,1.2958573456104217,1.130593496017188,1.0728529204489161,0.8639337403167309,0.3554616167951933,95.2
76,1.3017757946253605,1.1937835249064561,1.13359438308393,0.9212207274153741,0.3643637950934055,94.7
77,1.370083576397846,1.2784053991087057,1.4919901097677823,1.0721709721879225,0.37480814652317046,94.0
78,1.3117203366327674,1.265797186334275,1.469480659387268,1.0663478917553146,0.37214437974280723,93.7
79,1.2978250453970166,1.2909172894462475,1.4705560522567467,1.0789059031313035,0.37563480876136585,92.7
80,1.3123646420860704,1.3007600892732742,1.5081841787289274,1.1250700665944853,0.4136892274101733,89.4
81,1.2997785488363738,1.2966198667107771,1.539924952520395,1.1704509356195403,0.4404084127807473,86.1
82,1.2659777543084143,1.2368401675669085,1.5479277054698206,1.1930098506822808,0.45981583858290936,86.9
83,1.278640266474965,1.2493826835865443,1.5972055627629693,1.22603646758161,0.4714094828974866,85.7
84,1.268418865567921,1.275135266249901,1.5954994134113163,1.2295492583773422,0.47358659617314514,85.8
85,1.2107476564110708,1.2746569531301042,1.5967488992491374,1.255207265497859,0.47239831585263387,86.7
86,1.2229443922557397,1.272890106206947,1.612028108146829,1.2540437496282328,0.47336476262421234,87.6
87,1.2276153716678848,1.2985172647584342,1.6198740861693062,1.258073354247666,0.47584088174896144,87.9
88,1.2381971660220006,1.2981482152922723,1.6184372666144347,1.2540149187495442,0.4837098128805378,85.8
89,1.2383249347478749,1.3103670320945957,1.6230999562328896,1.2580724681838944,0.481081067817489,84.1
90,1.2535185408773657,1.3469311199952536,1.6345613552409501,1.2575595231158638,0.48469737856731504,83.7
91,1.2551265946502044,1.3790028855385528,1.6131828058014877,1.2443248655319235,0.48949698939062586,83.5
92,1.2156688440891272,1.3906780441653293,1.5925336595863169,1.2501415623692265,0.49782535152478763,83.5
93,1.1983932430936042,1.400794982962269,1.6030872781824794,1.2834762830837374,0.5885556378113734,84.0
94,1.189294598689193,1.405248369003565,1.599814922208497,1.271727232342682,0.6051244983334925,86.5
95,1.1780083749159473,1.3901549775170383,1.600373840489884,1.306308677367905,0.7211088073557176,87.2
96,1.1627284233157684,1.4156616347543867,1.6022528079338463,1.318039279614142,0.7340550458211352,90.6
97,1.1428218550775004,1.3844723138499457,1.607868669271746,1.3345239849955213,0.757635624945253,90.6
98,1.147667307627359,1.4362513865652429,1.6137541836044653,1.3247564968167453,0.7661571943918151,90.8
99,1.139828294225771,1.440221594988804,1.6233432122419744,1.3050651175106447,0.7572441705798375,91.8
100,1.1554968236977192,1.5012073208465293,1.6239867355939668,1.3106885333426377,0.7731879004743862,91.6
101,1.1260582652768574,1.4977601210961986,1.6433662853862079,1.351610965097054,0.8003415927836277,90.9
102,1.1380970866441154,1.4615046190068788,1.6532378920336284,1.3852643517914431,0.824643291718559,90.1
103,1.1185321936299586,1.4752321934619568,1.6676438955332225,1.4048770518829434,0.8470870592817233,89.8
104,1.1235142376628462,1.4810878785515753,1.6744365633363811,1.4392849934463032,0.8837550377252759,89.9
105,1.1181579825136445,1.4740563805214162,1.6638750320878815,1.458072215946815,0.9024917309895953,90.2
106,1.134866367453592,1.4583211334936312,1.7052269506491464,1.494362547931582,0.931480107184702,89.8
107,1.1328108542142374,1.491678984490981,1.7197940242781007,1.4814505204391866,0.9432075721877485,89.9
108,1.123026646839397,1.4912310581657362,1.72547921305794,1.4794864376599974,0.992349598665023,87.3
109,1.2567763518088266,1.5358719824374267,1.7302496187664236,1.4831497950948314,0.9924091292694469,86.5
110,1.2616937427911699,1.5660143844332897,1.7433893848799653,1.472404331670575,0.9970418079319477,88.9
111,1.258231768332831,1.5466897390717833,1.7444564728794156,1.4796971069658127,1.003282560863556,86.6
112,1.2235579457578396,1.5548534682607658,1.7411584559342654,1.4948106373571888,1.0235169780142288,86.9
113,1.2253121203609314,1.5628066311523612,1.764301252982802,1.5045980791766926,1.0238775956849768,87.2
114,1.1932206085148116,1.560717675889605,1.7626953362841438,1.486846762423481,1.018715195180906,87.9
115,1.21447027638005,1.5741528407004999,1.7503169237368585,1.482704303533159,1.0275395520881394,88.7
116,1.2447149951632088,1.608407781001259,1.747921899363767,1.4936932521013044,1.0476366204827265,88.4
117,1.453370155764941,1.6737718299903952,1.7508408276696112,1.5033256187860038,1.1117778329584824,88.3
118,1.449032701753314,1.6670644320745056,1.751815603096411,1.4953869867527543,1.1247432307130976,87.9
119,1.5459503635425043,1.6993861490970399,1.7626466558396996,1.4887380054825938,1.1516059801621428,87.6
120,1.5402196888335191,1.771133209667233,1.7737195781542208,1.492919466723573,1.1497858727098718,87.0
121,1.5215997474684764,1.7979133348024334,1.8073397389991162,1.4839270404010065,1.1487979430700106,87.5
122,1.5720115069149834,1.8262456452992244,1.7895894864597321,1.4877650332113197,1.1574321201142548,87.5
123,1.5451544312348473,1.8172481054449727,1.8534138838303045,1.5039392289872173,1.162762825808746,88.5
124,1.5574133565880037,1.8450745279957765,1.8839700727422155,1.5357219087256155,1.174844334228655,89.0
125,1.6850430211590928,1.918569701974045,1.8837375274508643,1.5340258384224803,1.187901560154232,87.6
126,1.6855589703205036,1.9339339580085977,1.909976568899,1.5323780606594972,1.1919676542606825,87.3
127,1.7028621888034683,1.9437233998786474,1.918674988447711,1.5611046763643643,1.1945169461903904,86.3
128,1.7028523570735261,1.9662406437348365,1.914344066952039,1.569449086255208,1.1918501536332062,83.6
129,1.7190749848591869,1.9698877736806473,1.9600392223181744,1.585786730440461,1.190755859370506,82.5
130,1.7120793299932826,2.0092755436765364,1.9756167314684379,1.6032368210368673,1.1882237670044622,81.9
131,1.6979065604217085,1.9787302891485394,2.0016858432114537,1.6217276087147265,1.2011519279842948,81.7
132,1.759236277522495,1.9733592648936,2.0077762359598132,1.647729899005485,1.2219905196792484,81.3
133,1.6973497847569803,2.0184554221466326,2.024424402965241,1.6576081276495733,1.2369982816804759,81.5
134,1.7993525201356522,2.0723409201302596,2.0081990848200744,1.6863071130593148,1.25506798690292,80.9
135,1.763348467395275,2.0734427234505826,2.0504151680955305,1.6865074016779156,1.269409158091486,80.8
136,1.8465449523356385,2.062873115332603,2.0522248632588216,1.7225222917355132,1.2941974171378419,80.7
137,1.8565260665440582,2.0646614913681156,2.071269420029932,1.721093868663779,1.295479992428277,79.7
138,1.8980489213205403,2.0794415416798357,2.084915865197042,1.7476018199812042,1.313681144138784,79.0
139,1.8689491079191851,2.1543428498529535,2.11243190173218,1.7393696108656451,1.3686918981292768,78.0
140,1.9231301207234934,2.1787468295751826,2.102987219010032,1.7387178806762011,1.3640349576298252,78.5
141,1.904330766703243,2.152426434436325,2.1138940879146113,1.7582697721048979,1.3668626289353745,78.2
142,1.930130728951348,2.185319674829901,2.100273946257772,1.7555302108280877,1.3572874291169672,78.8
143,1.9194142533635925,2.172515908097994,2.09773179966971,1.769624827893209,1.3591333636635725,79.4
144,1.876478295998538,2.1887911832078446,2.0905091019206217,1.7720141468801731,1.3672397239848955,80.0
145,1.8162678882567862,2.1700163187656916,2.1219801827243296,1.7790284435117167,1.3560476622195174,78.8
146,1.7976750551801706,2.156873281812652,2.1250282861317302,1.7785460637696633,1.207396687753816,75.2
147,1.7938603103368669,2.2165649600968136,2.1497949895102932,1.7783954732921032,1.2034080254940693,71.5
148,1.8246553984758893,2.212594074667321,2.138918528318258,1.7627442740455534,1.168315735830775,69.8
149,1.8427683090553033,2.2072749131897207,2.118629548908436,1.7492556303684235,1.0910038213957527,67.4
150,1.8359203650138247,2.182255212228059,2.1188927340663124,1.7453151446525703,1.0485986233894027,62.6
151,1.8355301322833835,2.2239641383781183,2.1402327885070704,1.723487066732064,1.0296147027240399,57.9
152,1.8015156441734197,2.178971137026869,2.1266784229882636,1.7167501796136166,1.0086948021219808,54.4
153,1.8192436985421854,2.191558839800542,2.1296506840932015,1.7059919071244662,0.9915489855640693,48.8
154,1.8049418378174944,2.2114183640127725,2.1096503862613813,1.7027143862620502,0.9695801367125823,44.9
155,1.8240371281474048,2.244292088194205,2.1098470564479483,1.6892578880756226,0.9526045219031066,42.1
156,1.8414169140171122,2.174624745418978,2.122787820040624,1.6728856211574028,0.9356416576895373,42.5
157,1.8079870058498118,2.226045015871711,2.106245744431887,1.6738463793388731,0.9211879260328011,42.3
158,1.825137412044473,2.1965894550538345,2.1268358962966945,1.6545328605919372,0.9036817013825412,41.8
159,1.8132867193272222,2.1495681506972,2.102987219010032,1.6632822460136842,0.895675855145413,38.2
160,1.7709852414720537,2.100627561683232,2.1481138489710627,1.651134122787056,0.8795754595054797,37.2
161,1.748006472514116,2.0446554255944203,2.1423137162163557,1.6459621776662994,0.8637442616257752,37.2
162,1.6399689509872892,1.807545116670347,2.132765702568807,1.629200451335364,0.859431275210695,38.1
163,1.5979134265821464,1.861534931129086,2.1056611235335034,1.6257436616248742,0.8571230343476692,38.3
164,1.564612481054036,1.8064563535417608,2.1160574844423277,1.607965507281701,0.8343128813161965,38.9
165,1.538512673196095,1.8227138168152337,2.117874898873997,1.587024699322047,0.811871285641613,39.1
166,1.5125162654221387,1.848893322397005,2.104526980661105,1.5586907352853725,0.7752000728970193,40.0
167,1.5192550150613757,1.8331035206643695,2.0395956331326364,1.5319712704352249,0.7538620147506337,40.0
168,1.5082181894423055,1.831343584489764,2.0290154246843937,1.4807797756807004,0.7170010202448448,39.9
169,1.473358747730779,1.8364319092796477,1.9442362750419426,1.3621278018401708,0.6733635621104287,40.0
170,1.468875141221898,1.821277305491838,1.814570065119993,1.1989755363238257,0.62766836815735,40.0
171,1.4536750291200435,1.8553260155604476,1.8067385835545295,1.1238815603527534,0.5931895640773903,40.0
172,1.4750471403780563,1.8303225039623654,1.8035848978965514,1.0165329849227798,0.5591204200290789,40.0
173,1.4686901314168244,1.8508590030563483,1.6896470852213399,0.9445807394677245,0.5367198041528634,40.0
174,1.4634534416665088,1.8349196948751376,1.683706787072325,0.9431564055347897,0.5299704062900077,39.5
175,1.4582725089566966,1.7842628864775023,1.5872568569926329,0.920601750685933,0.5182130021223058,39.7
176,1.463608554140223,1.787929514335756,1.5201051264809218,0.9118384190789355,0.5182592227597038,39.7
177,1.4650434075522067,1.7996468340612208,1.5464765876766382,0.915876380234363,0.5194295453812956,39.8
178,1.4566883311163121,1.792520214795364,1.5588171652148683,0.924352633062541,0.5176199642836756,37.9
