,Sampen_Delta,Sampen_Beta,Sampen_Theta,Sampen_Gamma,Sampen_Alpha,BIS
60,0.6581503385228492,1.3837079104230139,2.25279442849103,1.8577304501435878,2.2483635388274066,82.9
61,0.6451379613735847,1.3673889375989845,2.320603598496724,1.8196864447140044,2.147214156761558,83.1
62,0.6514602426953544,1.3582953645248792,2.0853762771996505,1.8683157455355706,2.3541724617845388,83.1
63,0.6593777380065909,1.3718566497890263,2.194296317557131,1.8687545824948872,2.1316272948504063,83.1
64,0.6669929024306894,1.378257358781607,2.5079719227189963,1.858672574856469,2.403937587254333,83.2
65,0.6130514604549813,1.354518713349014,2.108769156774356,1.8430527636156055,2.261199876831191,83.4
66,0.6153194273036914,1.338910134563759,2.2965060469176635,1.8369845672329908,2.0963433524824393,83.4
67,0.6017653141795151,1.332839322299098,2.695270474455811,1.8246926509502952,2.0986993582842506,83.4
68,0.596034134332136,1.331515580668757,2.165874047452143,1.842977685722256,1.9598185791014453,83.6
69,0.715082257426201,1.3230745794586782,2.248191020928247,1.8346770442626625,1.8635262675977318,83.7
70,0.642885345779057,1.370203606312632,1.930917364469172,1.8033682231445909,1.9669635582531457,83.9
71,0.8532723076001315,1.6877292448307275,2.248191020928247,1.6001012675827015,2.429643971112951,85.6
72,0.7160259629448764,1.8220281238322262,2.305213215400315,1.137182188493091,2.4268828096716226,85.0
73,0.7211210326023515,1.8532469570456378,2.408231282129033,1.144767059381934,2.2813076945467605,83.6
74,0.6758681329515931,1.8464212208368893,2.181224235989778,1.142494220386018,2.066335194174535,82.6
75,0.7060001096620515,1.8483611289301616,2.1413169453979233,1.1240285385362192,2.3978952727983707,82.1
76,0.643213221353215,1.8347905603581685,1.8092818199202574,1.1393900833165373,2.418885548690206,81.7
77,0.7036625245594683,1.846999318155943,2.172531964745848,1.0899826891931494,2.1231166051824975,81.6
78,0.7324765362251483,1.8352896576851898,2.4277482359480516,1.0920765425177938,2.329253340076207,81.5
79,0.6827332744424864,1.8544970645758756,2.138813815179805,1.034183230614223,2.133508762950112,81.9
80,0.6920127504893335,1.8699882088540534,2.1999309389339623,0.9702168102718657,2.211369084722384,82.3
81,0.7135769002918912,1.8861158861629166,2.0071809744483544,0.9785710991335429,2.1799827709017134,82.5
82,0.6964169382415021,1.9109864387143705,2.3344256988497043,0.9422247995770356,2.1669609196963924,82.5
83,0.6694741785666921,1.8869493916815043,2.3078344488801896,0.9281206733090855,2.1705563302540583,82.5
84,0.6947996182810345,1.8701814310038583,2.060749408667683,0.9492500965108017,2.3312038982996985,82.5
85,0.6748076568603318,1.8950525594270926,2.250067058710599,0.9436114147826026,1.957744606702316,82.5
86,0.6558757857627137,1.8527134778390575,1.8994981072908488,0.9062167399794909,2.257464657713576,82.5
87,0.6560076336104885,1.8803790720049904,2.0984897366505306,0.9090750142916634,2.145931282948669,82.5
88,0.609456227207618,1.8928917895500423,2.2833537310661582,0.9066024186073266,2.3597435068339943,82.5
89,0.6176901624531046,1.8655456392872862,2.2257979497802753,0.900304324799753,2.440735431474863,82.5
90,0.6274820991656687,1.926704903095383,2.114532861491106,0.9224116142478113,2.236335707452845,83.3
91,0.5650516144800197,1.8464263906662288,1.9348603128687285,0.9367100877943276,2.310660506999591,86.6
92,0.5517590326922438,1.9084665767927558,2.145399509471633,0.886888486063276,1.9352717508502575,88.4
93,0.585736433533001,1.853530965936461,2.114157978637606,0.8710114576788943,2.3397246399435025,89.3
94,0.6092045292281318,1.8564526813706526,1.8051108024029192,0.8771746339982868,1.988927534139004,87.8
95,0.5716232409984785,1.8408437105901256,2.1323639431341785,0.8876509454934314,2.0823443013377974,87.6
96,0.5772510997476963,1.895125587529802,1.9706638882082517,0.9305135598869033,1.9823798288367047,86.2
97,0.5616048487602797,1.910844467311447,2.0123356250370192,1.1968862504951117,2.6107089746110037,86.7
98,0.5842081697000145,1.9417063139715938,1.9531478163555438,1.496572343659247,2.1184436994831053,86.8
99,0.5665810510191326,1.93764563920542,2.1999309389339623,1.4420327093087368,2.054626372560112,88.2
100,0.5826797275339743,1.9925520193177864,2.085238659364162,1.3348163774714956,2.3556949183079943,87.7
101,0.5975295764564325,1.9864798496188643,2.216482393940634,1.3413971899618042,1.8573567517138683,86.7
102,0.5218848602599658,1.960640161982898,1.9682159065696114,1.3658777729331995,2.2780439840779283,86.7
103,0.5431032826853405,1.8888310090669262,2.1633230256605382,1.3900021888754164,2.15598161880217,86.7
104,0.5641618580725777,1.9504846123109698,2.026599060305456,1.361217546027477,2.451527427714166,86.7
105,0.5692567072018336,1.94294683271628,1.9915556565452737,1.3820260053772029,2.5455312716044354,86.7
106,0.5738704926467786,1.968968439917699,1.8159737273486496,1.3769711535541054,2.0769875527182693,86.7
107,0.6018626580201606,1.9028453907509058,2.0693912058263346,1.378252962244897,2.232761311613007,86.7
108,0.6595814435177438,1.9349946350695117,2.119332870707138,1.375990892750166,2.295056826573254,86.7
109,0.6033938221430097,1.9358022873166776,1.817467825938262,1.3911313638756009,2.133788678977132,84.9
110,0.5838705759813618,1.9093287481082983,1.9184427543547025,1.3866815828091434,2.0174638414039383,84.5
111,0.5848428888581056,1.9519654217518214,2.14366113441413,1.3929545228594031,2.0216827075276433,84.1
112,0.5570866310441833,1.9344306673196918,1.9028412918694906,1.4039522654753436,2.3363824725773363,84.0
113,0.5450253417212751,1.9488738777886938,2.1262033075878755,1.381254614069832,2.2942168433235293,82.6
114,0.5512976079044578,2.008484513269475,2.199690669831413,1.3772007510041149,1.9095425048844386,82.0
115,0.5554052553990793,2.0130072853773657,1.9530276168241771,1.3732553518269086,2.119332870707138,72.0
116,0.5580850972952097,2.000194571998195,2.120263536200091,1.3588953869317764,2.5041644663924147,70.2
