,Sampen_Delta,Sampen_Beta,Sampen_Theta,Sampen_Gamma,Sampen_Alpha,BIS
60,0.6924933721025264,2.021880145767136,1.9022790676959087,2.022641743586962,2.4218485138208634,95.8
61,0.6816454563209337,2.1009008121322967,1.8639930265874265,2.010727649131784,2.25279442849103,95.8
62,0.6429973968744738,2.1088145362889166,1.9477168342802622,2.096498750731659,2.5682882587270512,95.8
63,0.597286188293333,2.041618767921312,1.9875040463541502,2.090415835502028,2.3280641782950307,95.6
64,0.6313199127777501,2.097275803448958,1.9187591599893623,2.055421171438366,2.0825616690160795,95.6
65,0.719026628547766,2.1026013377686885,1.8207470061013074,2.1328800680796314,2.1884139476540647,95.7
66,0.7563260821814769,2.083759130541038,1.8829754774997167,2.1395213528045054,2.129313371720009,95.7
67,0.7096159882732136,2.0872461079205307,1.8954519277851842,2.0710970636117643,2.4037432426807936,95.7
68,0.6804620210326296,2.057769783454153,1.8572740763386817,2.078555880475898,2.386466576974748,95.8
69,0.6511912486225073,2.051244403864125,1.777773227253315,2.082319241507451,2.0524857316913074,96.0
70,0.6373979264901716,2.0583684134778126,1.8468787684491346,2.084666308091976,2.3483946290253397,96.0
71,0.6436321160325648,2.099479858645963,1.8382794848629478,2.076728326666375,2.2829491184771866,96.1
72,0.6279795307448128,2.0794415416798357,1.8453300428596147,2.0854366545581593,2.46080909820894,96.0
73,0.672659908301493,2.0893871032585776,1.7735771501448645,2.140155151260512,2.1276778426393186,95.7
74,0.7021620516561607,2.0564096622410584,1.7746063900018056,2.0832831269402594,2.3556949183079943,95.6
75,0.7397844913682763,2.085426421364134,1.862817390493776,2.1264125312526097,1.9430489167742813,95.2
76,0.7710932516129612,2.01679289310888,1.857641173912094,2.0895602923527536,2.1741688010362936,94.7
77,0.706042661685338,2.1343653177183683,1.6897327951184298,2.1206206152969043,2.0765965895476044,94.0
78,0.7093637521491906,2.164057491431973,1.7416753648306436,2.088062284723743,2.012232791986386,93.7
79,0.6557080120433108,2.162036976686227,1.7128453024710446,2.0832059989352785,2.1735548332503147,92.7
80,0.6524290875411604,2.1914901682950916,1.652760594421399,2.114559509326637,2.373354163882253,89.4
81,0.6740261391131669,2.0627989647048377,1.7600107709134747,2.137298816405032,2.096733038789897,86.1
82,0.7173794939477133,2.113143447195813,1.8633891253673096,2.14676904438628,2.4286669314651244,86.9
83,0.7394343673230064,2.143203519398417,1.6774703228259273,2.143255958864371,2.280112237141987,85.7
84,0.6807092092677283,2.141546929902362,1.8310418175627174,2.109850223936071,2.2450805985138547,85.8
85,0.7310816550269239,2.1145145583731693,1.751485570090115,2.0763793038550125,2.2441540095582027,86.7
86,0.689680972583459,2.198418607328827,1.8861222306763399,2.062464431741204,2.183581800932433,87.6
87,0.6631479918570883,2.061569210965921,1.7662261672228903,2.132674316973789,2.0817972553722948,87.9
88,0.7036597609490324,2.1371334231092534,1.7147984280919266,2.1112510831590097,2.211369084722384,85.8
89,0.7127428435049956,2.139749517408954,1.6034047116299326,2.1211890337210337,2.392197251683733,84.1
90,0.6754565498848824,2.1510232461745296,1.7839773287860001,2.1188012804103886,2.116535666086077,83.7
91,0.6598852410990979,2.131923953731953,1.6905634572464687,2.098366139987483,2.1344481711920475,83.5
92,0.6691023063059425,2.17611494301297,1.7983384403260976,2.116292246422972,2.3362961503363575,83.5
93,0.6351287629812612,2.080565909341545,1.8255464668054382,2.1921612753796724,2.1661924680884908,84.0
94,0.629284563469735,2.1262306276782517,1.8583339598507247,2.16249755504745,2.1539745935424026,86.5
95,0.6762115121960991,2.170303520269751,1.8437806539789334,2.154405709330612,2.0189763459299006,87.2
